#header: N, best P naive algorithm , best P for enhanced algorithm if any

####
9280000   ,  [95],   XXX
9290000   ,  [95],   XXX
9300000   ,  [95],   XXX
9310000   ,  [95],   XXX
9320000   ,  [95],   XXX
9330000   ,  [96],   XXX
9340000   ,  [96],   XXX
9350000   ,  [96],   XXX
9360000   ,  [96],   XXX
9370000   ,  [96],   XXX
9380000   ,  [96],   XXX
9390000   ,  [96],   XXX
9400000   ,  [96],   XXX
9410000   ,  [96],   XXX
9420000   ,  [96],   XXX
9430000   ,  [96],   XXX
9440000   ,  [96],   XXX
9450000   ,  [96],   XXX
9460000   ,  [96],   XXX
9470000   ,  [96],   XXX
9480000   ,  [96],   XXX
9490000   ,  [96],   XXX
9500000   ,  [96],   XXX
9510000   ,  [96],   XXX
9520000   ,  [97],   XXX
9530000   ,  [97],   XXX
9540000   ,  [97],   XXX
9550000   ,  [97],   XXX
9560000   ,  [97],   XXX
9570000   ,  [97],   XXX
9580000   ,  [97],   XXX
9590000   ,  [97],   XXX
9600000   ,  [97],   XXX
9610000   ,  [97],   XXX
9620000   ,  [97],   XXX
9630000   ,  [97],   XXX
9640000   ,  [97],   XXX
9650000   ,  [97],   XXX
9660000   ,  [97],   XXX
9670000   ,  [97],   XXX
9680000   ,  [97],   XXX
9690000   ,  [97],   XXX
9700000   ,  [97],   XXX
9710000   ,  [97],   XXX
9720000   ,  [98],   XXX
9730000   ,  [98],   XXX
9740000   ,  [98],   XXX
9750000   ,  [98],   XXX
9760000   ,  [98],   XXX
9770000   ,  [98],   XXX
9780000   ,  [98],   XXX
9790000   ,  [98],   XXX
9800000   ,  [98],   XXX
9810000   ,  [98],   XXX
9820000   ,  [98],   XXX
9830000   ,  [98],   XXX
9840000   ,  [98],   XXX
9850000   ,  [98],   XXX
9860000   ,  [98],   XXX
9870000   ,  [98],   XXX
9880000   ,  [98],   XXX
9890000   ,  [98],   XXX
9900000   ,  [98],   XXX
9910000   ,  [99],   XXX
9920000   ,  [99],   XXX
9930000   ,  [99],   XXX
9940000   ,  [99],   XXX
9950000   ,  [99],   XXX
9960000   ,  [99],   XXX
9970000   ,  [99],   XXX
9980000   ,  [99],   XXX
9990000   ,  [99],   XXX
10000000  ,  [99],   XXX
